day,dataid,airconditioning,rh,Tc,Tw,Td,sWBGT,DI,HI,HUMIDEX
2/14/14,7062,,60.14772727,17.42424242,12.22222222,8.529040404,13.74129235,14.82323232,62.22694318,11.93048584
2/14/14,6377,,60.14772727,17.42424242,12.22222222,8.529040404,13.74129235,14.82323232,62.22694318,11.93048584
2/14/14,8574,,60.14772727,17.42424242,12.22222222,8.529040404,13.74129235,14.82323232,62.22694318,11.93048584
2/14/14,9213,,60.14772727,17.42424242,12.22222222,8.529040404,13.74129235,14.82323232,62.22694318,11.93048584
2/14/14,3687,,60.14772727,17.42424242,12.22222222,8.529040404,13.74129235,14.82323232,62.22694318,11.93048584
2/15/14,9213,,54.80519481,18.02308802,12.77777778,7.683982684,14.07420296,15.4004329,63.16155844,12.52587806
2/15/14,6377,,54.80519481,18.02308802,12.77777778,7.683982684,14.07420296,15.4004329,63.16155844,12.52587806
2/15/14,3687,,54.80519481,18.02308802,12.77777778,7.683982684,14.07420296,15.4004329,63.16155844,12.52587806
2/15/14,7062,,54.80519481,18.02308802,12.77777778,7.683982684,14.07420296,15.4004329,63.16155844,12.52587806
2/15/14,8574,,54.80519481,18.02308802,12.77777778,7.683982684,14.07420296,15.4004329,63.16155844,12.52587806
2/16/14,9213,,81.21641791,15.34567901,13.88888889,11.67910448,12.58756157,14.61728395,59.10161609,9.866432935
2/16/14,7062,,81.21641791,15.34567901,13.88888889,11.67910448,12.58756157,14.61728395,59.10161609,9.866432935
2/16/14,6377,,81.21641791,15.34567901,13.88888889,11.67910448,12.58756157,14.61728395,59.10161609,9.866432935
2/16/14,3687,,81.21641791,15.34567901,13.88888889,11.67910448,12.58756157,14.61728395,59.10161609,9.866432935
2/16/14,8574,,81.21641791,15.34567901,13.88888889,11.67910448,12.58756157,14.61728395,59.10161609,9.866432935
2/17/14,6377,,76.98518519,15.18518519,12.77777778,10.89300412,12.494943,13.98148148,58.58497037,9.702062894
